# doc = kitten.2.txt;;;;;;;;;;;;;;;;;1
# speaker = Алина;;;;;;;;;;;;;;;;;2
# sent = 905;;;;;;;;;;;;;;;;;3
# speaker = Мария;;;;;;;;;;;;;;;;;1073
# sent = 1053;;;;;;;;;;;;;;;;;1074
;Я;Я;SPRO sg 1p - nom;;y;_Я_ тоже по своему;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я;1075
;тоже;ТОЖЕ;PART;;y;Я _тоже_ по своему скучаю;е;ж;о;т;;;PART;ТОЖЕ;PART;Е;1076
;по;ПО;PR;;y;Я тоже _по_ своему скучаю .;о;п;;;;;PR;ПО;PR;О;1077
;своему;СВОЙ;APRO - dat sg plen m -;;y;Я тоже по _своему_ скучаю .;у;м;е;о;в;с;APRO;СВОЙ;A - dat sg plen m -;Й;1078
;скучаю;СКУЧАТЬ;V ipf praes sg indic - 1p;;Y;тоже по своему _скучаю_ .;ю;а;ч;у;к;с;V;СКУЧАТЬ;V ipf praes sg indic - 1p;Ь;1079
;.;.;PUNCT;;;;;;;;;;PUNCT;;;;1080
;;;;;;;;;;;;;;;;;1081
# sent = 1054;;;;;;;;;;;;;;;;;1082
# speaker = Мария;;;;;;;;;;;;;;;;;1083
# sent = 1055;;;;;;;;;;;;;;;;;1084
;Ну;НУ;PART;;y;_Ну_ что , спасибо;у;н;;;;;PART;НУ;PART;У;1085
;что;ЧТО;CONJ;не тот смысл;!!!;Ну _что_ , спасибо !;о;т;ч;;;;CONJ;ЧТО;CONJ;О;1086
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;1087
;спасибо;СПАСИБО;PRAEDIC;;Y;Ну что , _спасибо_ !;о;б;и;с;а;п;PRAEDIC;СПАСИБО;S n inan nonflex -;О;1088
;!;!;PUNCT;;;;;;;;;;PUNCT;;;;1089
;;;;;;;;;;;;;;;;;1090
# sent = 1056;;;;;;;;;;;;;;;;;1091
# speaker = Мария;;;;;;;;;;;;;;;;;1092
# sent = 1057;;;;;;;;;;;;;;;;;1093
;Большое;БОЛЬШОЙ;A - nom sg plen m -;;y;_Большое_ .;е;о;ш;ь;л;о;A;БОЛЬШОЙ;A - nom sg plen n -;Й;1094
;.;.;PUNCT;;;;;;;;;;PUNCT;;;;1095
;;;;;;;;;;;;;;;;;1096
# sent = 1058;;;;;;;;;;;;;;;;;1097
# speaker = Алина;;;;;;;;;;;;;;;;;1098
# sent = 1059;;;;;;;;;;;;;;;;;1099
;Да;ДА;CONJ;;y;_Да_ пожалуйста .;а;д;;;;;CONJ;ДА;CONJ;А;1100
;пожалуйста;ПОЖАЛУЙСТА;PART;;y;Да _пожалуйста_ .;а;т;с;й;у;л;PART;ПОЖАЛУЙСТА;PART;А;1101
;.;.;PUNCT;;;;;;;;;;PUNCT;;;;1102
;;;;;;;;;;;;;;;;;1103
# sent = 1060;;;;;;;;;;;;;;;;;1104
# speaker = Мария;;;;;;;;;;;;;;;;;1105
# sent = 1061;;;;;;;;;;;;;;;;;1106
;Я;Я;SPRO sg 1p - nom;;y;_Я_ тебе потом ещё;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я;1107
;тебе;ТЫ;SPRO sg 2p - dat;;y;Я _тебе_ потом ещё покажу;е;б;е;т;;;SPRO;ТЫ;SPRO sg 2p - dat;Ы;1108
;потом;ПОТОМ;ADV -;;y;Я тебе _потом_ ещё покажу эти;м;о;т;о;п;;ADV;ПОТОМ;ADV -;М;1109
;ещё;ЕЩЕ;ADV -;;Y;Я тебе потом _ещё_ покажу эти видео;ё;щ;е;;;;ADV;ЕЩЕ;ADV -;Е;1110
;покажу;ПОКАЗАТЬ;V pf fut sg indic - 1p;;y;тебе потом ещё _покажу_ эти видео про;у;ж;а;к;о;п;V;ПОКАЗАТЬ;V pf fut sg indic - 1p;Ь;1111
;эти;ЭТОТ;APRO - acc pl plen - anim;;y;потом ещё покажу _эти_ видео про котиков;и;т;э;;;;APRO;ЭТОТ;A - acc pl plen - inan;Т;1112
;видео;ВИДЕО;S n inan acc sg;;y;ещё покажу эти _видео_ про котиков .;о;е;д;и;в;;S;ВИДЕО;S n inan nonflex -;О;1113
;про;ПРО;PR;;y;покажу эти видео _про_ котиков .;о;р;п;;;;PR;ПРО;PR;О;1114
;котиков;КОТИКОВ;S m anim acc pl;;y;эти видео про _котиков_ .;в;о;к;и;т;о;S;КОТИКОВ;S f inan acc sg;В;1115
;.;.;PUNCT;;;;;;;;;;PUNCT;;;;1116
;;;;;;;;;;;;;;;;;1117
# sent = 1062;;;;;;;;;;;;;;;;;1118
# speaker = Алина;;;;;;;;;;;;;;;;;1119
# sent = 1063;;;;;;;;;;;;;;;;;1120
;Не;НЕ;PART;;y;_Не_ надо мне показывать;е;н;;;;;PART;НЕ;PART;Е;1121
;надо;НАДО;PRAEDIC;;y;Не _надо_ мне показывать видео;о;д;а;н;;;PRAEDIC;НАДО;ADV -;О;1122
;мне;Я;SPRO sg 1p - gen;;y;Не надо _мне_ показывать видео про;е;н;м;;;;SPRO;Я;SPRO sg 1p - dat;Я;1123
;показывать;ПОКАЗЫВАТЬ;V ipf - - inf - -;;y;Не надо мне _показывать_ видео про котиков;ь;т;а;в;ы;з;V;ПОКАЗЫВАТЬ;V ipf - - inf - -;Ь;1124
;видео;ВИДЕО;S n inan acc sg;;y;надо мне показывать _видео_ про котиков -;о;е;д;и;в;;S;ВИДЕО;S n inan nonflex -;О;1125
;про;ПРО;PR;;y;мне показывать видео _про_ котиков - я;о;р;п;;;;PR;ПРО;PR;О;1126
;котиков;КОТИКОВ;S m anim acc pl;;y;показывать видео про _котиков_ - я начинаю;в;о;к;и;т;о;S;КОТИКОВ;S m anim nom sg;В;1127
;-;-;PUNCT;;;;;;;;;;PUNCT;;;;1128
;я;Я;SPRO sg 1p - nom;;y;про котиков - _я_ начинаю скучать по;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я;1129
;начинаю;НАЧИНАТЬ;V ipf praes sg indic - 1p;;y;котиков - я _начинаю_ скучать по своему;ю;а;н;и;ч;а;V;НАЧИНАТЬ;V ipf praes sg indic - 1p;Ь;1130
;скучать;СКУЧАТЬ;V ipf - - inf - -;часть(future tense);!!!;- я начинаю _скучать_ по своему коту;ь;т;а;ч;у;к;V;СКУЧАТЬ;V ipf - - inf - -;Ь;1131
;по;ПО;PR;;y;я начинаю скучать _по_ своему коту ,;о;п;;;;;PR;ПО;PR;О;1132
;своему;СВОЙ;APRO - dat sg plen m -;;y;начинаю скучать по _своему_ коту , мне;у;м;е;о;в;с;APRO;СВОЙ;A - dat sg plen m -;Й;1133
;коту;КОТ;S m anim nom sg;;y;скучать по своему _коту_ , мне нельзя;у;т;о;к;;;S;КОТ;S m anim dat sg;Т;1134
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;1135
;мне;Я;SPRO sg 1p - dat;;y;своему коту , _мне_ нельзя скучать по;е;н;м;;;;SPRO;Я;SPRO sg 1p - dat;Я;1136
;нельзя;НЕЛЬЗЯ;PRAEDIC;;y;коту , мне _нельзя_ скучать по коту;я;з;ь;л;е;н;PRAEDIC;НЕЛЬЗЯ;ADV -;Я;1137
;скучать;СКУЧАТЬ;V ipf - - inf - -;;Y;, мне нельзя _скучать_ по коту .;ь;т;а;ч;у;к;V;СКУЧАТЬ;V ipf - - inf - -;Ь;1138
;по;ПО;PR;;y;мне нельзя скучать _по_ коту .;о;п;;;;;PR;ПО;PR;О;1139
;коту;КОТ;S m anim nom sg;;y;нельзя скучать по _коту_ .;у;т;о;к;;;S;КОТ;S m anim dat sg;Т;1140
;.;.;PUNCT;;;;;;;;;;PUNCT;;;;1141
# sent = 1064;;;;;;;;;;;;;;;;;
# #;;;;;;;;;;;;;;;;;
# #;;;;;;;;;;;;;;;;;
# #;;;;;;;;;;;;;;;;;
# #;;;;;;;;;;;;;;;;;
# #;;;;;;;;;;;;;;;;;
# #;;;;;;;;;;;;;;;;;
# #;;;;;;;;;;;;;;;;;
# #;;;;;;;;;;;;;;;;;
